id,sentence,file_name,location,label,negative,positive,neutral,parts_of_speech
326,Because I've seen it.,doc2.txt,193,pos,0.4894600706767812,0.5105399293232188,0.3394100353679569,"[[""Because"", ""IN""], [""I"", ""PRP""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""."", "".""]]"
327,Because I've lived it.,doc2.txt,194,neg,0.5564863970186474,0.44351360298135256,0.3399207813713752,"[[""Because"", ""IN""], [""I"", ""PRP""], [""'ve"", ""VBP""], [""lived"", ""VBN""], [""."", "".""]]"
328,"I've seen it in Illinois, when we provided health care to more children and moved more families from welfare to work.",doc2.txt,195,pos,0.4625428045261992,0.5374571954738008,0.17591621216237355,"[[""I"", ""PRP""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""Illinois"", ""NNP""], ["","", "",""], [""provided"", ""VBD""], [""health"", ""NN""], [""care"", ""NN""], [""children"", ""NNS""], [""moved"", ""VBD""], [""families"", ""NNS""], [""welfare"", ""NN""], [""work"", ""NN""], [""."", "".""]]"
329,"I've seen it in Washington, when we worked across party lines to open up government and hold lobbyists more accountable, to give better care for our veterans and keep nuclear weapons out of terrorist hands.",doc2.txt,196,neutral,0.3971314467656941,0.6028685532343059,0.5590306331609529,"[[""I"", ""PRP""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""Washington"", ""NNP""], ["","", "",""], [""worked"", ""VBD""], [""across"", ""IN""], [""party"", ""NN""], [""lines"", ""NNS""], [""open"", ""JJ""], [""government"", ""NN""], [""hold"", ""NN""], [""lobbyists"", ""VBZ""], [""accountable"", ""JJ""], ["","", "",""], [""give"", ""VB""], [""better"", ""JJR""], [""care"", ""NN""], [""veterans"", ""NNS""], [""keep"", ""VBP""], [""nuclear"", ""JJ""], [""weapons"", ""NNS""], [""terrorist"", ""JJ""], [""hands"", ""NNS""], [""."", "".""]]"
330,And I've seen it in this campaign.,doc2.txt,197,pos,0.3772325493004318,0.6227674506995682,0.3417076800696594,"[[""And"", ""CC""], [""I"", ""PRP""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""campaign"", ""NN""], [""."", "".""]]"
331,"In the young people who voted for the first time, and in those who got involved again after a very long time.",doc2.txt,198,neutral,0.517988652045714,0.482011347954286,0.8033164498431313,"[[""In"", ""IN""], [""young"", ""JJ""], [""people"", ""NNS""], [""voted"", ""VBD""], [""first"", ""JJ""], [""time"", ""NN""], ["","", "",""], [""got"", ""VBD""], [""involved"", ""VBN""], [""long"", ""JJ""], [""time"", ""NN""], [""."", "".""]]"
332,"In the Republicans who never thought they'd pick up a Democratic ballot, but did.",doc2.txt,199,neutral,0.5773165972383677,0.4226834027616323,0.8184573667736039,"[[""In"", ""IN""], [""Republicans"", ""NNPS""], [""never"", ""RB""], [""thought"", ""VBN""], [""'d"", ""MD""], [""pick"", ""VB""], [""Democratic"", ""JJ""], [""ballot"", ""NN""], ["","", "",""], [""."", "".""]]"
333,"I've seen it in the workers who would rather cut their hours back a day than see their friends lose their jobs, in the soldiers who re-enlist after losing a limb, in the good neighbors who take a stranger in when a hurricane strikes and the floodwaters rise.",doc2.txt,200,neutral,0.28532720269164624,0.7146727973083538,0.8221539292332357,"[[""I"", ""PRP""], [""'ve"", ""VBP""], [""seen"", ""VBN""], [""workers"", ""NNS""], [""would"", ""MD""], [""rather"", ""RB""], [""cut"", ""VB""], [""hours"", ""NNS""], [""back"", ""RB""], [""day"", ""NN""], [""see"", ""VB""], [""friends"", ""NNS""], [""lose"", ""VB""], [""jobs"", ""NNS""], ["","", "",""], [""soldiers"", ""NNS""], [""re-enlist"", ""VBP""], [""losing"", ""VBG""], [""limb"", ""NN""], ["","", "",""], [""good"", ""JJ""], [""neighbors"", ""NNS""], [""take"", ""VBP""], [""stranger"", ""NN""], [""hurricane"", ""NN""], [""strikes"", ""VBZ""], [""floodwaters"", ""NNS""], [""rise"", ""NN""], [""."", "".""]]"
334,"This country of ours has more wealth than any nation, but that's not what makes us rich.",doc2.txt,201,pos,0.3386651425109748,0.6613348574890252,0.12639149864769658,"[[""This"", ""DT""], [""country"", ""NN""], [""wealth"", ""NN""], [""nation"", ""NN""], ["","", "",""], [""'s"", ""POS""], [""makes"", ""VBZ""], [""us"", ""PRP""], [""rich"", ""JJ""], [""."", "".""]]"
335,"We have the most powerful military on Earth, but that's not what makes us strong.",doc2.txt,202,pos,0.38136192698936605,0.618638073010634,0.1468634449035205,"[[""We"", ""PRP""], [""powerful"", ""JJ""], [""military"", ""JJ""], [""Earth"", ""NN""], ["","", "",""], [""'s"", ""POS""], [""makes"", ""VBZ""], [""us"", ""PRP""], [""strong"", ""JJ""], [""."", "".""]]"
336,"Our universities and our culture are the envy of the world, but that's not what keeps the world coming to our shores.",doc2.txt,203,pos,0.3807078552964437,0.6192921447035563,0.4817794354255152,"[[""Our"", ""PRP$""], [""universities"", ""NNS""], [""culture"", ""NN""], [""envy"", ""NN""], [""world"", ""NN""], ["","", "",""], [""'s"", ""POS""], [""keeps"", ""JJ""], [""world"", ""NN""], [""coming"", ""VBG""], [""shores"", ""NNS""], [""."", "".""]]"
337,"Instead, it is that American spirit - that American promise - that pushes us forward even when the path is uncertain; that binds us together in spite of our differences; that makes us fix our eye not on what is seen, but what is unseen, that better place around the bend.",doc2.txt,204,pos,0.2347720765208505,0.7652279234791495,0.3607273028694778,"[[""Instead"", ""RB""], ["","", "",""], [""American"", ""NNP""], [""spirit"", ""SYM""], [""-"", "":""], [""American"", ""JJ""], [""promise"", ""NN""], [""-"", "":""], [""pushes"", ""NNS""], [""us"", ""PRP""], [""forward"", ""RB""], [""even"", ""RB""], [""path"", ""NN""], [""uncertain"", ""NN""], ["";"", "":""], [""binds"", ""VBZ""], [""us"", ""PRP""], [""together"", ""RB""], [""spite"", ""JJ""], [""differences"", ""NNS""], ["";"", "":""], [""makes"", ""VBZ""], [""us"", ""PRP""], [""fix"", ""VB""], [""eye"", ""NN""], [""seen"", ""VBN""], ["","", "",""], [""unseen"", ""JJ""], ["","", "",""], [""better"", ""JJR""], [""place"", ""NN""], [""around"", ""IN""], [""bend"", ""NN""], [""."", "".""]]"
338,That promise is our greatest inheritance.,doc2.txt,205,pos,0.2454317071818141,0.7545682928181859,0.19595849750341346,"[[""That"", ""DT""], [""promise"", ""NN""], [""greatest"", ""JJS""], [""inheritance"", ""NN""], [""."", "".""]]"
339,"It's a promise I make to my daughters when I tuck them in at night, and a promise that you make to yours - a promise that has led immigrants to cross oceans and pioneers to travel west; a promise that led workers to picket lines, and women to reach for the ballot.",doc2.txt,206,neutral,0.4434350480357828,0.5565649519642172,0.6824383603608757,"[[""It"", ""PRP""], [""'s"", ""VBZ""], [""promise"", ""NN""], [""I"", ""PRP""], [""make"", ""VBP""], [""daughters"", ""NNS""], [""I"", ""PRP""], [""tuck"", ""VBP""], [""night"", ""NN""], ["","", "",""], [""promise"", ""NN""], [""make"", ""VBP""], [""-"", "":""], [""promise"", ""NN""], [""led"", ""VBD""], [""immigrants"", ""NNS""], [""cross"", ""NN""], [""oceans"", ""VBZ""], [""pioneers"", ""NNS""], [""travel"", ""VBP""], [""west"", ""JJS""], ["";"", "":""], [""promise"", ""NN""], [""led"", ""VBD""], [""workers"", ""NNS""], [""picket"", ""NN""], [""lines"", ""NNS""], ["","", "",""], [""women"", ""NNS""], [""reach"", ""VBP""], [""ballot"", ""NN""], [""."", "".""]]"
340,"And it is that promise that forty five years ago today, brought Americans from every corner of this land to stand together on a Mall in Washington, before Lincoln's Memorial, and hear a young preacher from Georgia speak of his dream.",doc2.txt,207,neutral,0.20430666733100988,0.7956933326689901,0.8558717395370395,"[[""And"", ""CC""], [""promise"", ""VB""], [""forty"", ""JJ""], [""five"", ""CD""], [""years"", ""NNS""], [""ago"", ""RB""], [""today"", ""NN""], ["","", "",""], [""brought"", ""VBD""], [""Americans"", ""NNPS""], [""every"", ""DT""], [""corner"", ""NN""], [""land"", ""NN""], [""stand"", ""VBP""], [""together"", ""RB""], [""Mall"", ""NNP""], [""Washington"", ""NNP""], ["","", "",""], [""Lincoln"", ""NNP""], [""'s"", ""POS""], [""Memorial"", ""NNP""], ["","", "",""], [""hear"", ""JJ""], [""young"", ""JJ""], [""preacher"", ""NN""], [""Georgia"", ""NNP""], [""speak"", ""NN""], [""dream"", ""NN""], [""."", "".""]]"
341,The men and women who gathered there could've heard many things.,doc2.txt,208,neutral,0.3763288033631841,0.6236711966368159,0.7148241933519289,"[[""The"", ""DT""], [""men"", ""NNS""], [""women"", ""NNS""], [""gathered"", ""VBD""], [""could"", ""MD""], [""'ve"", ""VBP""], [""heard"", ""VBN""], [""many"", ""JJ""], [""things"", ""NNS""], [""."", "".""]]"
342,They could've heard words of anger and discord.,doc2.txt,209,neg,0.540990726425405,0.459009273574595,0.39449963170701147,"[[""They"", ""PRP""], [""could"", ""MD""], [""'ve"", ""VBP""], [""heard"", ""VBN""], [""words"", ""NNS""], [""anger"", ""NN""], [""discord"", ""NN""], [""."", "".""]]"
343,They could've been told to succumb to the fear and frustration of so many dreams deferred.,doc2.txt,210,neg,0.5972830673818876,0.4027169326181124,0.4854356974774294,"[[""They"", ""PRP""], [""could"", ""MD""], [""'ve"", ""VBP""], [""told"", ""VBN""], [""succumb"", ""JJ""], [""fear"", ""JJ""], [""frustration"", ""NN""], [""many"", ""JJ""], [""dreams"", ""NNS""], [""deferred"", ""VBD""], [""."", "".""]]"
344,"But what the people heard instead - people of every creed and color, from every walk of life - is that in America, our destiny is inextricably linked.",doc2.txt,211,neutral,0.3373661940300925,0.6626338059699075,0.7627948668795632,"[[""But"", ""CC""], [""people"", ""NNS""], [""heard"", ""VBP""], [""instead"", ""RB""], [""-"", "":""], [""people"", ""NNS""], [""every"", ""DT""], [""creed"", ""NN""], [""color"", ""NN""], ["","", "",""], [""every"", ""DT""], [""walk"", ""NN""], [""life"", ""NN""], [""-"", "":""], [""America"", ""NNP""], ["","", "",""], [""destiny"", ""NN""], [""inextricably"", ""RB""], [""linked"", ""VBN""], [""."", "".""]]"
345,"That together, our dreams can be one.",doc2.txt,212,neutral,0.3681732359274453,0.6318267640725547,0.7803740982574259,"[[""That"", ""DT""], [""together"", ""RB""], ["","", "",""], [""dreams"", ""VBZ""], [""one"", ""CD""], [""."", "".""]]"
346,"""We cannot walk alone,"" the preacher cried.",doc2.txt,213,neutral,0.6158670037470271,0.3841329962529729,0.5693822997340033,"[[""``"", ""``""], [""We"", ""PRP""], [""walk"", ""VBP""], [""alone"", ""RB""], ["","", "",""], [""''"", ""''""], [""preacher"", ""RB""], [""cried"", ""VBD""], [""."", "".""]]"
347,"""And as we walk, we must make the pledge that we shall always march ahead.",doc2.txt,214,neutral,0.28445371486530824,0.7155462851346918,0.5654440490307201,"[[""``"", ""``""], [""And"", ""CC""], [""walk"", ""NN""], ["","", "",""], [""must"", ""MD""], [""make"", ""VB""], [""pledge"", ""NN""], [""shall"", ""MD""], [""always"", ""RB""], [""march"", ""VB""], [""ahead"", ""RB""], [""."", "".""]]"
348,"We cannot turn back.""",doc2.txt,215,neutral,0.5679909515374756,0.4320090484625244,0.7931154318863585,"[[""We"", ""PRP""], [""turn"", ""VBP""], [""back"", ""RP""], [""."", "".""], [""''"", ""''""]]"
349,"America, we cannot turn back.",doc2.txt,216,neutral,0.5067996906001604,0.4932003093998396,0.8295379508221172,"[[""America"", ""NNP""], ["","", "",""], [""turn"", ""NN""], [""back"", ""RP""], [""."", "".""]]"
350,Not with so much work to be done.,doc2.txt,217,neg,0.6228386099884176,0.3771613900115824,0.30317064654265313,"[[""Not"", ""RB""], [""much"", ""JJ""], [""work"", ""NN""], [""done"", ""VBN""], [""."", "".""]]"
351,"Not with so many children to educate, and so many veterans to care for.",doc2.txt,218,neg,0.5364340874741269,0.4635659125258732,0.253692415202642,"[[""Not"", ""RB""], [""many"", ""JJ""], [""children"", ""NNS""], [""educate"", ""VBP""], ["","", "",""], [""many"", ""JJ""], [""veterans"", ""NNS""], [""care"", ""VBP""], [""."", "".""]]"
352,Not with an economy to fix and cities to rebuild and farms to save.,doc2.txt,219,neutral,0.6908631617919612,0.30913683820803883,0.9340137389816618,"[[""Not"", ""RB""], [""economy"", ""NN""], [""fix"", ""JJ""], [""cities"", ""NNS""], [""rebuild"", ""VBP""], [""farms"", ""NNS""], [""save"", ""VBP""], [""."", "".""]]"
353,Not with so many families to protect and so many lives to mend.,doc2.txt,220,neutral,0.3558679491156809,0.6441320508843191,0.7438219721024212,"[[""Not"", ""RB""], [""many"", ""JJ""], [""families"", ""NNS""], [""protect"", ""VBP""], [""many"", ""JJ""], [""lives"", ""NNS""], [""mend"", ""VBP""], [""."", "".""]]"
354,"America, we cannot turn back.",doc2.txt,221,neutral,0.5067996906001604,0.4932003093998396,0.8295379508221172,"[[""America"", ""NNP""], ["","", "",""], [""turn"", ""NN""], [""back"", ""RP""], [""."", "".""]]"
355,We cannot walk alone.,doc2.txt,222,neutral,0.5877359120242718,0.4122640879757283,0.6163160362928284,"[[""We"", ""PRP""], [""walk"", ""VBP""], [""alone"", ""RB""], [""."", "".""]]"
356,"At this moment, in this election, we must pledge once more to march into the future.",doc2.txt,223,neutral,0.4477978608493626,0.5522021391506374,0.7179640491986491,"[[""At"", ""IN""], [""moment"", ""NN""], ["","", "",""], [""election"", ""NN""], ["","", "",""], [""must"", ""MD""], [""pledge"", ""VB""], [""march"", ""NN""], [""future"", ""NN""], [""."", "".""]]"
357,"Let us keep that promise - that American promise - and in the words of Scripture hold firmly, without wavering, to the hope that we confess.",doc2.txt,224,pos,0.3654634909515928,0.6345365090484072,0.3903469530781158,"[[""Let"", ""VB""], [""us"", ""PRP""], [""keep"", ""VB""], [""promise"", ""NN""], [""-"", "":""], [""American"", ""JJ""], [""promise"", ""NN""], [""-"", "":""], [""words"", ""NNS""], [""Scripture"", ""NNP""], [""hold"", ""VBP""], [""firmly"", ""RB""], ["","", "",""], [""without"", ""IN""], [""wavering"", ""VBG""], ["","", "",""], [""hope"", ""NN""], [""confess"", ""NN""], [""."", "".""]]"
358,"Thank you, and God Bless the United States of America.",doc2.txt,225,neutral,0.3120171822523927,0.6879828177476073,0.9266326456777056,"[[""Thank"", ""NNP""], ["","", "",""], [""God"", ""NNP""], [""Bless"", ""NNP""], [""United"", ""NNP""], [""States"", ""NNPS""], [""America"", ""NNP""], [""."", "".""]]"
359, Thank you.,doc3.txt,0,pos,0.4017646321803025,0.5982353678196975,0.3997851681533713,"[[""Thank"", ""NNP""], [""."", "".""]]"
360,Thank you Roger Hickey and Bob Borosage for bringing us all together today and thank you for your leadership in the cause of a more progressive America.,doc3.txt,1,pos,0.12429086112809262,0.8757091388719074,0.20784246835379927,"[[""Thank"", ""NNP""], [""Roger"", ""NNP""], [""Hickey"", ""NNP""], [""Bob"", ""NNP""], [""Borosage"", ""NNP""], [""bringing"", ""VBG""], [""us"", ""PRP""], [""together"", ""RB""], [""today"", ""NN""], [""thank"", ""JJ""], [""leadership"", ""NN""], [""cause"", ""NN""], [""progressive"", ""NN""], [""America"", ""NNP""], [""."", "".""]]"
361,"My friends, we meet here today at a time where we find ourselves at a crossroads in America's history.",doc3.txt,2,neutral,0.4529358928508454,0.5470641071491547,0.7855518216300715,"[[""My"", ""PRP$""], [""friends"", ""NNS""], ["","", "",""], [""meet"", ""VB""], [""today"", ""NN""], [""time"", ""NN""], [""find"", ""VB""], [""crossroads"", ""NNS""], [""America"", ""NNP""], [""'s"", ""POS""], [""history"", ""NN""], [""."", "".""]]"
362,It's a time where you can go to any town hall or street corner or coffee shop and hear people express the same anxiety about the future; hear them convey the same uncertainty about the direction we're headed as a country.,doc3.txt,3,neutral,0.4863201580775112,0.5136798419224888,0.5276501525542173,"[[""It"", ""PRP""], [""'s"", ""VBZ""], [""time"", ""NN""], [""go"", ""VB""], [""town"", ""NN""], [""hall"", ""JJ""], [""street"", ""NN""], [""corner"", ""NNS""], [""coffee"", ""VBP""], [""shop"", ""JJ""], [""hear"", ""JJ""], [""people"", ""NNS""], [""express"", ""VBP""], [""anxiety"", ""JJ""], [""future"", ""NN""], ["";"", "":""], [""hear"", ""JJ""], [""convey"", ""JJ""], [""uncertainty"", ""NN""], [""direction"", ""NN""], [""'re"", ""VBP""], [""headed"", ""VBN""], [""country"", ""NN""], [""."", "".""]]"
363,"Whether it's the war or Katrina or their health care or their jobs, you hear people say that we've finally arrived at a moment where something must change.",doc3.txt,4,pos,0.3187234122697721,0.6812765877302279,0.34824182091808553,"[[""Whether"", ""NNP""], [""'s"", ""POS""], [""war"", ""NN""], [""Katrina"", ""NNP""], [""health"", ""NN""], [""care"", ""NN""], [""jobs"", ""NNS""], ["","", "",""], [""hear"", ""JJ""], [""people"", ""NNS""], [""say"", ""VBP""], [""'ve"", ""VBP""], [""finally"", ""RB""], [""arrived"", ""VBN""], [""moment"", ""NN""], [""something"", ""NN""], [""must"", ""MD""], [""change"", ""VB""], [""."", "".""]]"
364,These are Americans who still believe in an America where anything's possible - they just don't think their leaders do.,doc3.txt,5,neg,0.5238427802220972,0.4761572197779028,0.4586494550070061,"[[""These"", ""DT""], [""Americans"", ""NNPS""], [""still"", ""RB""], [""believe"", ""VB""], [""America"", ""NNP""], [""anything"", ""NN""], [""'s"", ""POS""], [""possible"", ""JJ""], [""-"", "":""], [""n't"", ""RB""], [""think"", ""VB""], [""leaders"", ""NNS""], [""."", "".""]]"
365,These are Americans who still dream big dreams -they just sense their leaders have forgotten how.,doc3.txt,6,neutral,0.4057385651188881,0.5942614348811119,0.9639803314381372,"[[""These"", ""DT""], [""Americans"", ""NNPS""], [""still"", ""RB""], [""dream"", ""VB""], [""big"", ""JJ""], [""dreams"", ""NNS""], [""-they"", ""VBP""], [""sense"", ""NN""], [""leaders"", ""NNS""], [""forgotten"", ""VBP""], [""."", "".""]]"
